id,station_name,zip_code,charge_level,latitude,longitude,modified,created,connector_type,price,site_id,status,insert stations
1,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
2,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
3,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
4,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
5,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
6,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
7,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
8,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
9,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
10,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
11,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
12,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
13,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
14,"1 Columbia Investment, LLC",92101,2,32.7183484,-117.1670069,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,1,available,"('1 Columbia Investment, LLC', 2, Point(-117.1670069, 32.7183484), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 1),"
15,100 Oceangate,90802,2,33.766646,-118.1987318,2022-10-05 22:59:15+00:00,07/18/2019,J1772,0.59,2,available,"('100 Oceangate', 2, Point(-118.1987318, 33.766646), '2022-10-05 22:59:15+00:00', '2019-07-18 00:00:00', 'J1772', 0.59, 2),"
16,100 Oceangate,90802,2,33.766646,-118.1987318,2022-10-05 22:59:15+00:00,07/18/2019,J1772,0.59,2,available,"('100 Oceangate', 2, Point(-118.1987318, 33.766646), '2022-10-05 22:59:15+00:00', '2019-07-18 00:00:00', 'J1772', 0.59, 2),"
17,100 Oceangate,90802,2,33.766646,-118.1987318,2022-10-05 22:59:15+00:00,07/18/2019,J1772,0.59,2,available,"('100 Oceangate', 2, Point(-118.1987318, 33.766646), '2022-10-05 22:59:15+00:00', '2019-07-18 00:00:00', 'J1772', 0.59, 2),"
18,101 California Street Garage - Tesla Destination,94111,2,37.792949,-122.398099,2021-03-11 23:22:17+00:00,08/15/2016,TESLA,0,3,available,"('101 California Street Garage - Tesla Destination', 2, Point(-122.398099, 37.792949), '2021-03-11 23:22:17+00:00', '2016-08-15 00:00:00', 'TESLA', 0, 3),"
19,101 Second Street Garage - Tesla Destination,94111,2,37.78808,-122.399144,2021-03-11 23:22:17+00:00,08/15/2016,TESLA,0,4,available,"('101 Second Street Garage - Tesla Destination', 2, Point(-122.399144, 37.78808), '2021-03-11 23:22:17+00:00', '2016-08-15 00:00:00', 'TESLA', 0, 4),"
20,10960 Wilshire Office Building,90024,2,34.057525,-118.446647,2022-10-05 22:56:57+00:00,05/20/2021,J1772,0.59,5,available,"('10960 Wilshire Office Building', 2, Point(-118.446647, 34.057525), '2022-10-05 22:56:57+00:00', '2021-05-20 00:00:00', 'J1772', 0.59, 5),"
21,10960 Wilshire Office Building,90024,2,34.057525,-118.446647,2022-10-05 22:56:57+00:00,05/20/2021,J1772,0.59,5,available,"('10960 Wilshire Office Building', 2, Point(-118.446647, 34.057525), '2022-10-05 22:56:57+00:00', '2021-05-20 00:00:00', 'J1772', 0.59, 5),"
22,1500 Quail Property LLC,92660,2,33.661883,-117.8690087,2022-10-21 00:32:03+00:00,09/05/2021,J1772,1,6,available,"('1500 Quail Property LLC', 2, Point(-117.8690087, 33.661883), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 1, 6),"
23,1500 Quail Property LLC,92660,2,33.661883,-117.8690087,2022-10-21 00:32:03+00:00,09/05/2021,J1772,1,6,available,"('1500 Quail Property LLC', 2, Point(-117.8690087, 33.661883), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 1, 6),"
24,1600 Vine Parking Garage - Tesla Destination,90028,2,34.100309,-118.326458,2021-03-11 23:22:17+00:00,03/01/2016,TESLA,0,7,available,"('1600 Vine Parking Garage - Tesla Destination', 2, Point(-118.326458, 34.100309), '2021-03-11 23:22:17+00:00', '2016-03-01 00:00:00', 'TESLA', 0, 7),"
25,1600 Vine Parking Garage - Tesla Destination,90028,2,34.100309,-118.326458,2021-03-11 23:22:17+00:00,03/01/2016,TESLA,0,7,available,"('1600 Vine Parking Garage - Tesla Destination', 2, Point(-118.326458, 34.100309), '2021-03-11 23:22:17+00:00', '2016-03-01 00:00:00', 'TESLA', 0, 7),"
26,1600 Vine Parking Garage - Tesla Destination,90028,2,34.100309,-118.326458,2021-03-11 23:22:17+00:00,03/01/2016,TESLA,0,7,available,"('1600 Vine Parking Garage - Tesla Destination', 2, Point(-118.326458, 34.100309), '2021-03-11 23:22:17+00:00', '2016-03-01 00:00:00', 'TESLA', 0, 7),"
27,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
28,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
29,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
30,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
31,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
32,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
33,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
34,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
35,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
36,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
37,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
38,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
39,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
40,"2 Columbia Investment, LLC",92101,2,32.7181468,-117.1676961,2022-10-21 00:32:03+00:00,09/01/2021,J1772,1,8,available,"('2 Columbia Investment, LLC', 2, Point(-117.1676961, 32.7181468), '2022-10-21 00:32:03+00:00', '2021-09-01 00:00:00', 'J1772', 1, 8),"
41,2100 Powell,94608,2,37.8393639,-122.2989698,2022-10-21 00:32:03+00:00,09/06/2021,J1772,0,9,available,"('2100 Powell', 2, Point(-122.2989698, 37.8393639), '2022-10-21 00:32:03+00:00', '2021-09-06 00:00:00', 'J1772', 0, 9),"
42,302 Fifth Street,90731,2,33.74005414,-118.28397,2022-10-21 00:32:03+00:00,09/08/2021,J1772,1,10,available,"('302 Fifth Street', 2, Point(-118.28397, 33.74005414), '2022-10-21 00:32:03+00:00', '2021-09-08 00:00:00', 'J1772', 1, 10),"
43,302 Fifth Street,90731,2,33.74005414,-118.28397,2022-10-21 00:32:03+00:00,09/08/2021,J1772,1,10,available,"('302 Fifth Street', 2, Point(-118.28397, 33.74005414), '2022-10-21 00:32:03+00:00', '2021-09-08 00:00:00', 'J1772', 1, 10),"
44,302 Fifth Street,90731,2,33.74005414,-118.28397,2022-10-21 00:32:03+00:00,09/08/2021,J1772,1,10,available,"('302 Fifth Street', 2, Point(-118.28397, 33.74005414), '2022-10-21 00:32:03+00:00', '2021-09-08 00:00:00', 'J1772', 1, 10),"
45,302 Fifth Street,90731,2,33.74005414,-118.28397,2022-10-21 00:32:03+00:00,09/08/2021,J1772,1,10,available,"('302 Fifth Street', 2, Point(-118.28397, 33.74005414), '2022-10-21 00:32:03+00:00', '2021-09-08 00:00:00', 'J1772', 1, 10),"
46,303 Almaden,95110,2,37.3287939,-121.8917449,2022-10-21 00:32:03+00:00,03/07/2018,J1772,5,11,available,"('303 Almaden', 2, Point(-121.8917449, 37.3287939), '2022-10-21 00:32:03+00:00', '2018-03-07 00:00:00', 'J1772', 5, 11),"
47,345 California Center Parking Garage - Tesla Destination,94111,2,37.792364,-122.399999,2021-03-11 23:22:17+00:00,03/01/2015,TESLA,0,12,available,"('345 California Center Parking Garage - Tesla Destination', 2, Point(-122.399999, 37.792364), '2021-03-11 23:22:17+00:00', '2015-03-01 00:00:00', 'TESLA', 0, 12),"
48,345 California Center Parking Garage - Tesla Destination,94111,2,37.792364,-122.399999,2021-03-11 23:22:17+00:00,03/01/2015,TESLA,0,12,available,"('345 California Center Parking Garage - Tesla Destination', 2, Point(-122.399999, 37.792364), '2021-03-11 23:22:17+00:00', '2015-03-01 00:00:00', 'TESLA', 0, 12),"
49,345 California Center Parking Garage - Tesla Destination,94111,2,37.792364,-122.399999,2021-03-11 23:22:17+00:00,03/01/2015,TESLA,0,12,available,"('345 California Center Parking Garage - Tesla Destination', 2, Point(-122.399999, 37.792364), '2021-03-11 23:22:17+00:00', '2015-03-01 00:00:00', 'TESLA', 0, 12),"
50,395 Oyster Point Marina Plaza,94080,2,37.6676844,-122.3830972,2022-10-21 00:32:03+00:00,09/05/2021,J1772,1,13,available,"('395 Oyster Point Marina Plaza', 2, Point(-122.3830972, 37.6676844), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 1, 13),"
51,395 Oyster Point Marina Plaza,94080,2,37.6676844,-122.3830972,2022-10-21 00:32:03+00:00,09/05/2021,J1772,1,13,available,"('395 Oyster Point Marina Plaza', 2, Point(-122.3830972, 37.6676844), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 1, 13),"
52,395 Oyster Point Marina Plaza,94080,2,37.6676844,-122.3830972,2022-10-21 00:32:03+00:00,09/05/2021,J1772,1,13,available,"('395 Oyster Point Marina Plaza', 2, Point(-122.3830972, 37.6676844), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 1, 13),"
53,395 Oyster Point Marina Plaza,94080,2,37.6676844,-122.3830972,2022-10-21 00:32:03+00:00,09/05/2021,J1772,1,13,available,"('395 Oyster Point Marina Plaza', 2, Point(-122.3830972, 37.6676844), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 1, 13),"
54,400 Oyster Point Marina Plaza,94080,2,37.6655539,-122.3824533,2022-10-21 00:32:03+00:00,09/02/2021,J1772,1,14,available,"('400 Oyster Point Marina Plaza', 2, Point(-122.3824533, 37.6655539), '2022-10-21 00:32:03+00:00', '2021-09-02 00:00:00', 'J1772', 1, 14),"
55,400 Oyster Point Marina Plaza,94080,2,37.6655539,-122.3824533,2022-10-21 00:32:03+00:00,09/02/2021,J1772,1,14,available,"('400 Oyster Point Marina Plaza', 2, Point(-122.3824533, 37.6655539), '2022-10-21 00:32:03+00:00', '2021-09-02 00:00:00', 'J1772', 1, 14),"
56,400 Oyster Point Marina Plaza,94080,2,37.6655539,-122.3824533,2022-10-21 00:32:03+00:00,09/02/2021,J1772,1,14,available,"('400 Oyster Point Marina Plaza', 2, Point(-122.3824533, 37.6655539), '2022-10-21 00:32:03+00:00', '2021-09-02 00:00:00', 'J1772', 1, 14),"
57,400 Oyster Point Marina Plaza,94080,2,37.6655539,-122.3824533,2022-10-21 00:32:03+00:00,09/02/2021,J1772,1,14,available,"('400 Oyster Point Marina Plaza', 2, Point(-122.3824533, 37.6655539), '2022-10-21 00:32:03+00:00', '2021-09-02 00:00:00', 'J1772', 1, 14),"
58,4100 Newport Place,92660,2,33.6632084,-117.8653918,2022-10-21 00:32:03+00:00,06/20/2018,J1772,1.25,15,available,"('4100 Newport Place', 2, Point(-117.8653918, 33.6632084), '2022-10-21 00:32:03+00:00', '2018-06-20 00:00:00', 'J1772', 1.25, 15),"
59,4100 Newport Place,92660,2,33.6632084,-117.8653918,2022-10-21 00:32:03+00:00,06/20/2018,J1772,1.25,15,available,"('4100 Newport Place', 2, Point(-117.8653918, 33.6632084), '2022-10-21 00:32:03+00:00', '2018-06-20 00:00:00', 'J1772', 1.25, 15),"
60,4100 Newport Place,92660,2,33.6632084,-117.8653918,2022-10-21 00:32:03+00:00,06/20/2018,J1772,1.25,15,available,"('4100 Newport Place', 2, Point(-117.8653918, 33.6632084), '2022-10-21 00:32:03+00:00', '2018-06-20 00:00:00', 'J1772', 1.25, 15),"
61,4100 Newport Place,92660,2,33.6632084,-117.8653918,2022-10-21 00:32:03+00:00,06/20/2018,J1772,1.25,15,available,"('4100 Newport Place', 2, Point(-117.8653918, 33.6632084), '2022-10-21 00:32:03+00:00', '2018-06-20 00:00:00', 'J1772', 1.25, 15),"
62,431408 : Avalon Ocean Avenue,94112,2,37.7239842,-122.4556294,2022-10-21 00:32:03+00:00,05/02/2021,J1772,0.25,16,available,"('431408 : Avalon Ocean Avenue', 2, Point(-122.4556294, 37.7239842), '2022-10-21 00:32:03+00:00', '2021-05-02 00:00:00', 'J1772', 0.25, 16),"
63,4S Commons Town Center,92127,2,33.020014,-117.111464,2022-10-17 15:38:16+00:00,08/30/2017,J1772,0,17,available,"('4S Commons Town Center', 2, Point(-117.111464, 33.020014), '2022-10-17 15:38:16+00:00', '2017-08-30 00:00:00', 'J1772', 0, 17),"
64,4S Commons Town Center,92127,2,33.020014,-117.111464,2022-10-17 15:38:16+00:00,08/30/2017,J1772,0,17,available,"('4S Commons Town Center', 2, Point(-117.111464, 33.020014), '2022-10-17 15:38:16+00:00', '2017-08-30 00:00:00', 'J1772', 0, 17),"
65,4S Commons Town Center,92127,2,33.020014,-117.111464,2022-10-17 15:38:16+00:00,08/30/2017,J1772,0,17,available,"('4S Commons Town Center', 2, Point(-117.111464, 33.020014), '2022-10-17 15:38:16+00:00', '2017-08-30 00:00:00', 'J1772', 0, 17),"
66,4S Commons Town Center,92127,2,33.020014,-117.111464,2022-10-17 15:38:16+00:00,08/30/2017,J1772,0,17,available,"('4S Commons Town Center', 2, Point(-117.111464, 33.020014), '2022-10-17 15:38:16+00:00', '2017-08-30 00:00:00', 'J1772', 0, 17),"
67,500 Howard ST,94105,2,37.7884892,-122.3967349,2022-10-21 00:32:03+00:00,09/04/2021,J1772,0,18,available,"('500 Howard ST', 2, Point(-122.3967349, 37.7884892), '2022-10-21 00:32:03+00:00', '2021-09-04 00:00:00', 'J1772', 0, 18),"
68,500 Howard ST,94105,2,37.7884892,-122.3967349,2022-10-21 00:32:03+00:00,09/04/2021,J1772,0,18,available,"('500 Howard ST', 2, Point(-122.3967349, 37.7884892), '2022-10-21 00:32:03+00:00', '2021-09-04 00:00:00', 'J1772', 0, 18),"
69,531407 : 250 University Ave.,94301,2,37.4452775,-122.1618767,2022-10-21 00:32:03+00:00,05/01/2019,J1772,0.18,19,available,"('531407 : 250 University Ave.', 2, Point(-122.1618767, 37.4452775), '2022-10-21 00:32:03+00:00', '2019-05-01 00:00:00', 'J1772', 0.18, 19),"
70,531407 : 250 University Ave.,94301,2,37.4452775,-122.1618767,2022-10-21 00:32:03+00:00,05/01/2019,J1772,0.18,19,available,"('531407 : 250 University Ave.', 2, Point(-122.1618767, 37.4452775), '2022-10-21 00:32:03+00:00', '2019-05-01 00:00:00', 'J1772', 0.18, 19),"
71,531409 : 631 Gateway,94080,2,37.6591478,-122.4009526,2022-10-21 00:32:03+00:00,04/16/2019,J1772,2,20,available,"('531409 : 631 Gateway', 2, Point(-122.4009526, 37.6591478), '2022-10-21 00:32:03+00:00', '2019-04-16 00:00:00', 'J1772', 2, 20),"
72,531409 : 631 Gateway,94080,2,37.6591478,-122.4009526,2022-10-21 00:32:03+00:00,04/16/2019,J1772,2,20,available,"('531409 : 631 Gateway', 2, Point(-122.4009526, 37.6591478), '2022-10-21 00:32:03+00:00', '2019-04-16 00:00:00', 'J1772', 2, 20),"
73,531409 : 631 Gateway,94080,2,37.6591478,-122.4009526,2022-10-21 00:32:03+00:00,04/16/2019,J1772,2,20,available,"('531409 : 631 Gateway', 2, Point(-122.4009526, 37.6591478), '2022-10-21 00:32:03+00:00', '2019-04-16 00:00:00', 'J1772', 2, 20),"
74,531409 : 631 Gateway,94080,2,37.6591478,-122.4009526,2022-10-21 00:32:03+00:00,04/16/2019,J1772,2,20,available,"('531409 : 631 Gateway', 2, Point(-122.4009526, 37.6591478), '2022-10-21 00:32:03+00:00', '2019-04-16 00:00:00', 'J1772', 2, 20),"
75,531409 : 631 Gateway,94080,2,37.6591478,-122.4009526,2022-10-21 00:32:03+00:00,04/16/2019,J1772,2,20,available,"('531409 : 631 Gateway', 2, Point(-122.4009526, 37.6591478), '2022-10-21 00:32:03+00:00', '2019-04-16 00:00:00', 'J1772', 2, 20),"
76,531410 : 475 Brannan Street,94107,2,37.7786204,-122.3951795,2022-10-21 00:32:03+00:00,09/02/2021,J1772,2,21,available,"('531410 : 475 Brannan Street', 2, Point(-122.3951795, 37.7786204), '2022-10-21 00:32:03+00:00', '2021-09-02 00:00:00', 'J1772', 2, 21),"
77,531410 : 475 Brannan Street,94107,2,37.7786204,-122.3951795,2022-10-21 00:32:03+00:00,09/02/2021,J1772,2,21,available,"('531410 : 475 Brannan Street', 2, Point(-122.3951795, 37.7786204), '2022-10-21 00:32:03+00:00', '2021-09-02 00:00:00', 'J1772', 2, 21),"
78,531410 : 475 Brannan Street,94107,2,37.7786204,-122.3951795,2022-10-21 00:32:03+00:00,09/02/2021,J1772,2,21,available,"('531410 : 475 Brannan Street', 2, Point(-122.3951795, 37.7786204), '2022-10-21 00:32:03+00:00', '2021-09-02 00:00:00', 'J1772', 2, 21),"
79,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
80,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
81,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
82,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
83,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
84,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
85,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
86,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
87,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
88,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
89,6th & A Parking Garage - Tesla Supercharger,92101,3,32.71915,-117.159545,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,22,available,"('6th & A Parking Garage - Tesla Supercharger', 3, Point(-117.159545, 32.71915), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 22),"
90,"AAA - Auto Club of Southern California, Costa Mesa Branch",92626,2,33.69276,-117.9183,2022-02-10 19:42:29+00:00,04/20/2012,J1772,0,23,available,"('AAA - Auto Club of Southern California, Costa Mesa Branch', 2, Point(-117.9183, 33.69276), '2022-02-10 19:42:29+00:00', '2012-04-20 00:00:00', 'J1772', 0, 23),"
91,"AAA - Auto Club of Southern California, Costa Mesa Branch",92626,2,33.69276,-117.9183,2022-02-10 19:42:29+00:00,04/20/2012,J1772,0,23,available,"('AAA - Auto Club of Southern California, Costa Mesa Branch', 2, Point(-117.9183, 33.69276), '2022-02-10 19:42:29+00:00', '2012-04-20 00:00:00', 'J1772', 0, 23),"
92,"AAA - Auto Club of Southern California, Costa Mesa Branch",92626,2,33.69276,-117.9183,2022-02-10 19:42:29+00:00,04/20/2012,J1772,0,23,available,"('AAA - Auto Club of Southern California, Costa Mesa Branch', 2, Point(-117.9183, 33.69276), '2022-02-10 19:42:29+00:00', '2012-04-20 00:00:00', 'J1772', 0, 23),"
